id,app_name,package_name,title,body,label,notification_type,template_group,clarity,reason_code,android_category,is_ongoing,rule_score,rule_level,forced,model_eligible,source,dataset_version,source_detail,source_url,license,is_real,is_public,label_status,original_source_id,previous_label,event_type,actionability,base_label,preference_sensitive,personalization_scope,training_eligible,base_label_status,label_definition_version
V02_TRAIN_136,배달의민족,synthetic.kr.baemin,이번 주 주문 요약 안내,이번 주 주문 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_136,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_137,배달의민족,synthetic.kr.baemin,배달의민족,찜한 가게 알림 관련 내용이 내일 오전 10시에 업데이트됩니다.,0,optional_schedule,eligible_keep_schedule_1,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_137,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_138,배달의민족,synthetic.kr.baemin,찜한 가게 알림 안내,관심 등록한 찜한 가게 알림 소식이 이번 주 공개될 예정입니다.,0,optional_schedule,eligible_keep_schedule_2,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_138,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_139,배달의민족,synthetic.kr.baemin,배달의민족,배달 경험 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_139,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_140,배달의민족,synthetic.kr.baemin,배달 경험 설문 안내,배달 경험 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_140,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_141,배달의민족,synthetic.kr.baemin,긴급 확인,배달 주문 결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_141,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_142,배달의민족,synthetic.kr.baemin,보안 알림,새로운 기기에서 배달 주소 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_142,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_143,배달의민족,synthetic.kr.baemin,(광고) 오늘의 혜택,"첫 주문 할인 쿠폰, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_143,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_144,배달의민족,synthetic.kr.baemin,업데이트 완료,이번 주 주문 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_144,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_145,요기요,synthetic.kr.yogiyo,요기요,주문 승인 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_145,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_146,요기요,synthetic.kr.yogiyo,주문 승인 안내,주문 승인 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_146,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_147,요기요,synthetic.kr.yogiyo,요기요,포장 완료 예정 시간: 기존 시간이 취소되고 새 시간이 등록되었습니다.,1,schedule_change,eligible_promote_schedule_3,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_147,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_148,요기요,synthetic.kr.yogiyo,포장 완료 예정 시간 안내,포장 완료 예정 시간: 예정보다 2시간 앞당겨졌습니다.,1,schedule_change,eligible_promote_schedule_4,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_148,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_149,요기요,synthetic.kr.yogiyo,요기요,확인이 필요합니다: 수령 장소,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_149,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_150,요기요,synthetic.kr.yogiyo,수령 장소 안내,수령 장소 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_150,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_151,요기요,synthetic.kr.yogiyo,요기요,최근 주문 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_151,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_152,요기요,synthetic.kr.yogiyo,최근 주문 요약 안내,최근 주문 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_152,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_153,요기요,synthetic.kr.yogiyo,요기요,즐겨찾기 가게 일정 공개 시간이 정해졌습니다.,0,optional_schedule,eligible_keep_schedule_3,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_153,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_154,요기요,synthetic.kr.yogiyo,즐겨찾기 가게 일정 안내,즐겨찾기 가게 일정 관련 알림이 곧 시작됩니다.,0,optional_schedule,eligible_keep_schedule_4,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_154,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_155,요기요,synthetic.kr.yogiyo,요기요,주문 만족도 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_155,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_156,요기요,synthetic.kr.yogiyo,주문 만족도 설문 안내,주문 만족도 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_156,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_157,요기요,synthetic.kr.yogiyo,긴급 확인,주문 승인 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_157,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_158,요기요,synthetic.kr.yogiyo,보안 알림,새로운 기기에서 수령 장소 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_158,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_159,요기요,synthetic.kr.yogiyo,(광고) 오늘의 혜택,"오늘만 배달비 할인, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_159,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_160,요기요,synthetic.kr.yogiyo,업데이트 완료,최근 주문 요약 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_160,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_161,카카오 T,synthetic.kr.kakaot,카카오 T,택시 자동결제 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_161,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_162,카카오 T,synthetic.kr.kakaot,택시 자동결제 안내,택시 자동결제 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_162,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_163,카카오 T,synthetic.kr.kakaot,카카오 T,예약 호출 시간: 오늘 오후 6시로 변경되었습니다.,1,schedule_change,eligible_promote_schedule_0,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,HUMAN_REVIEWED,V02_TRAIN_163,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,false,NONE,true,HUMAN_REVIEWED_V04,0.4
V02_TRAIN_164,카카오 T,synthetic.kr.kakaot,예약 호출 시간 안내,예약 호출 시간: 내일 오전 9시로 변경되었습니다.,1,schedule_change,eligible_promote_schedule_1,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_164,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_165,카카오 T,synthetic.kr.kakaot,카카오 T,확인이 필요합니다: 탑승 위치,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_165,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_166,카카오 T,synthetic.kr.kakaot,탑승 위치 안내,탑승 위치 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_166,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_167,카카오 T,synthetic.kr.kakaot,카카오 T,이번 달 이동 리포트: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_167,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_168,카카오 T,synthetic.kr.kakaot,이번 달 이동 리포트 안내,이번 달 이동 리포트 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_168,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_169,카카오 T,synthetic.kr.kakaot,카카오 T,출근길 알림 관련 새 내용이 오늘 오후 3시에 공개됩니다.,0,optional_schedule,eligible_keep_schedule_0,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,HUMAN_REVIEWED,V02_TRAIN_169,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,HUMAN_REVIEWED_V04,0.4
V02_TRAIN_170,카카오 T,synthetic.kr.kakaot,출근길 알림 안내,출근길 알림 관련 내용이 내일 오전 10시에 업데이트됩니다.,0,optional_schedule,eligible_keep_schedule_1,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_170,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_171,카카오 T,synthetic.kr.kakaot,카카오 T,이동 서비스 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_171,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_172,카카오 T,synthetic.kr.kakaot,이동 서비스 설문 안내,이동 서비스 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_172,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_173,카카오 T,synthetic.kr.kakaot,긴급 확인,택시 자동결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_173,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_174,카카오 T,synthetic.kr.kakaot,보안 알림,새로운 기기에서 탑승 위치 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_174,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_175,카카오 T,synthetic.kr.kakaot,(광고) 오늘의 혜택,"공항 이동 할인 쿠폰, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_175,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_176,카카오 T,synthetic.kr.kakaot,업데이트 완료,이번 달 이동 리포트 업데이트가 완료되었습니다. 별도 작업은 필요하지 않습니다.,0,passive_update,clear_general_1,CLEAR,no_action_status,status,false,-10,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_176,0,PASSIVE_STATUS,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_177,코레일톡,synthetic.kr.korailtalk,코레일톡,승차권 결제 처리가 정상적으로 완료되지 않았습니다.,1,exception,eligible_promote_0_0,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_177,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_178,코레일톡,synthetic.kr.korailtalk,승차권 결제 안내,승차권 결제 처리 중 문제가 발생했습니다.,1,exception,eligible_promote_0_1,CLEAR,concrete_failure_or_exception,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_178,1,PROCESS_FAILURE,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_179,코레일톡,synthetic.kr.korailtalk,코레일톡,열차 출발 시간 변경 안내입니다. 기존 일정과 달라졌습니다.,1,schedule_change,eligible_promote_schedule_2,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_179,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_180,코레일톡,synthetic.kr.korailtalk,열차 출발 시간 안내,열차 출발 시간: 기존 시간이 취소되고 새 시간이 등록되었습니다.,1,schedule_change,eligible_promote_schedule_3,CLEAR,meaningful_schedule_change,msg,false,30,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_180,1,SCHEDULE_CHANGE,ATTENTION_WORTHY,1,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_181,코레일톡,synthetic.kr.korailtalk,코레일톡,확인이 필요합니다: 탑승객 정보,1,action_required,eligible_promote_2_0,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_181,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_182,코레일톡,synthetic.kr.korailtalk,탑승객 정보 안내,탑승객 정보 관련 확인이 필요합니다.,1,action_required,eligible_promote_2_1,CLEAR,concrete_user_confirmation,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_182,1,USER_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_183,코레일톡,synthetic.kr.korailtalk,코레일톡,여행 기록 요약: 이번 주 요약이 도착했습니다.,0,summary,eligible_keep_0_0,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_183,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_184,코레일톡,synthetic.kr.korailtalk,여행 기록 요약 안내,여행 기록 요약 세부 내용을 확인해주세요.,0,summary,eligible_keep_0_1,CLEAR,informational_summary,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_184,0,SUMMARY,INFORMATIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_185,코레일톡,synthetic.kr.korailtalk,코레일톡,관심 등록한 관심 노선 일정 소식이 이번 주 공개될 예정입니다.,0,optional_schedule,eligible_keep_schedule_2,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_185,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_186,코레일톡,synthetic.kr.korailtalk,관심 노선 일정 안내,관심 노선 일정 공개 시간이 정해졌습니다.,0,optional_schedule,eligible_keep_schedule_3,CLEAR,optional_timed_content,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_186,0,OPTIONAL_CONTENT,PROMOTIONAL,0,true,APP_EVENT_TYPE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_187,코레일톡,synthetic.kr.korailtalk,코레일톡,열차 이용 설문 참여 요청이 도착했습니다.,0,optional_survey,eligible_keep_2_0,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_187,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_188,코레일톡,synthetic.kr.korailtalk,열차 이용 설문 안내,열차 이용 설문 관련 의견을 남겨주세요.,0,optional_survey,eligible_keep_2_1,CLEAR,optional_participation_request,msg,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_188,0,SURVEY,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_189,코레일톡,synthetic.kr.korailtalk,긴급 확인,승차권 결제 문제로 오늘까지 처리가 필요합니다. 즉시 확인해주세요.,1,urgent_action,clear_important_0,CLEAR,urgent_and_action_required,alarm,false,45,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_189,1,URGENT_ACTION,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_190,코레일톡,synthetic.kr.korailtalk,보안 알림,새로운 기기에서 탑승객 정보 변경이 감지되었습니다.,1,security_change,clear_important_1,CLEAR,explicit_security_change,msg,false,50,IMPORTANT,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_190,1,SECURITY,ACTION_REQUIRED,1,false,NONE,true,POLICY_APPROVED_V04,0.4
V02_TRAIN_191,코레일톡,synthetic.kr.korailtalk,(광고) 오늘의 혜택,"주말 여행 상품 할인, 오늘만 확인하세요. 수신거부는 설정에서 가능합니다.",0,promotion,clear_general_0,CLEAR,explicit_promotion,promo,false,-15,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,POLICY_REVIEWED,V02_TRAIN_191,0,PROMOTION,PROMOTIONAL,0,false,NONE,true,POLICY_APPROVED_V04,0.4
