id,app_name,package_name,title,body,label,notification_type,template_group,clarity,reason_code,android_category,is_ongoing,rule_score,rule_level,forced,model_eligible,source,dataset_version,source_detail,source_url,license,is_real,is_public,label_status,original_source_id,previous_label,event_type,actionability,base_label,preference_sensitive,personalization_scope,training_eligible,base_label_status,label_definition_version
V02_CONTEXT_059,Slack,synthetic.kr.slack,새 소식,프로젝트 채널 소식 새 소식이 등록되었습니다.,,interest_update,context_2,CONTEXT_DEPENDENT,personal_interest_required,social,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_059,,INTEREST_UPDATE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_060,Slack,synthetic.kr.slack,리마인더,설정한 업무 집중 기록 리마인더 시간입니다.,,personal_habit,context_3,CONTEXT_DEPENDENT,personal_preference_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_060,,PERSONAL_REMINDER,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_061,Notion,synthetic.kr.notion,Notion,공유 문서 댓글 관련 새 메시지가 도착했습니다.,,relationship_message,context_0,CONTEXT_DEPENDENT,sender_relationship_required,msg,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_061,,MESSAGE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_062,Notion,synthetic.kr.notion,일정 알림,개인 작업 일정 시작까지 한 시간 남았습니다.,,personal_schedule,context_1,CONTEXT_DEPENDENT,personal_schedule_context_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_062,,PERSONAL_SCHEDULE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_063,Notion,synthetic.kr.notion,새 소식,워크스페이스 소식 새 소식이 등록되었습니다.,,interest_update,context_2,CONTEXT_DEPENDENT,personal_interest_required,social,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_063,,INTEREST_UPDATE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_064,Notion,synthetic.kr.notion,리마인더,설정한 작업 기록 리마인더 시간입니다.,,personal_habit,context_3,CONTEXT_DEPENDENT,personal_preference_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_064,,PERSONAL_REMINDER,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_065,똑닥,synthetic.kr.ddocdoc,똑닥,보호자의 메시지 관련 새 메시지가 도착했습니다.,,relationship_message,context_0,CONTEXT_DEPENDENT,sender_relationship_required,msg,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_065,,MESSAGE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_066,똑닥,synthetic.kr.ddocdoc,일정 알림,건강검진 일정 시작까지 한 시간 남았습니다.,,personal_schedule,context_1,CONTEXT_DEPENDENT,personal_schedule_context_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_066,,PERSONAL_SCHEDULE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_067,똑닥,synthetic.kr.ddocdoc,새 소식,병원 소식 새 소식이 등록되었습니다.,,interest_update,context_2,CONTEXT_DEPENDENT,personal_interest_required,social,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_067,,INTEREST_UPDATE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_068,똑닥,synthetic.kr.ddocdoc,리마인더,설정한 복약 기록 리마인더 시간입니다.,,personal_habit,context_3,CONTEXT_DEPENDENT,personal_preference_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_068,,PERSONAL_REMINDER,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_069,정부24,synthetic.kr.gov24,정부24,담당자의 안내 관련 새 메시지가 도착했습니다.,,relationship_message,context_0,CONTEXT_DEPENDENT,sender_relationship_required,msg,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_069,,MESSAGE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_070,정부24,synthetic.kr.gov24,일정 알림,민원 처리 일정 시작까지 한 시간 남았습니다.,,personal_schedule,context_1,CONTEXT_DEPENDENT,personal_schedule_context_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_070,,PERSONAL_SCHEDULE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_071,정부24,synthetic.kr.gov24,새 소식,생활 정책 소식 새 소식이 등록되었습니다.,,interest_update,context_2,CONTEXT_DEPENDENT,personal_interest_required,social,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_071,,INTEREST_UPDATE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_072,정부24,synthetic.kr.gov24,리마인더,설정한 전자문서 기록 리마인더 시간입니다.,,personal_habit,context_3,CONTEXT_DEPENDENT,personal_preference_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_072,,PERSONAL_REMINDER,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_073,카카오톡,synthetic.kr.kakaotalk,카카오톡,가족 채팅방 관련 새 메시지가 도착했습니다.,,relationship_message,context_0,CONTEXT_DEPENDENT,sender_relationship_required,msg,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_073,,MESSAGE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_074,카카오톡,synthetic.kr.kakaotalk,일정 알림,친구 모임 시작까지 한 시간 남았습니다.,,personal_schedule,context_1,CONTEXT_DEPENDENT,personal_schedule_context_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_074,,PERSONAL_SCHEDULE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_075,카카오톡,synthetic.kr.kakaotalk,새 소식,단체 채팅방 소식 새 소식이 등록되었습니다.,,interest_update,context_2,CONTEXT_DEPENDENT,personal_interest_required,social,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_075,,INTEREST_UPDATE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_076,카카오톡,synthetic.kr.kakaotalk,리마인더,설정한 답장 기록 리마인더 시간입니다.,,personal_habit,context_3,CONTEXT_DEPENDENT,personal_preference_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_076,,PERSONAL_REMINDER,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_077,SmartThings,synthetic.kr.smartthings,SmartThings,가족의 기기 제어 관련 새 메시지가 도착했습니다.,,relationship_message,context_0,CONTEXT_DEPENDENT,sender_relationship_required,msg,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_077,,MESSAGE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_078,SmartThings,synthetic.kr.smartthings,일정 알림,취침 자동화 시작까지 한 시간 남았습니다.,,personal_schedule,context_1,CONTEXT_DEPENDENT,personal_schedule_context_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_078,,PERSONAL_SCHEDULE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_079,SmartThings,synthetic.kr.smartthings,새 소식,새 기기 소식 새 소식이 등록되었습니다.,,interest_update,context_2,CONTEXT_DEPENDENT,personal_interest_required,social,false,5,GENERAL,false,false,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_079,,INTEREST_UPDATE,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
V02_CONTEXT_080,SmartThings,synthetic.kr.smartthings,리마인더,설정한 전력 사용 기록 리마인더 시간입니다.,,personal_habit,context_3,CONTEXT_DEPENDENT,personal_preference_required,reminder,false,25,REVIEW,false,true,SYNTHETIC_REVIEWED,0.4,noti_v0.2_generator,,PROJECT_OWNED,false,true,UNLABELED_CONTEXT,V02_CONTEXT_080,,PERSONAL_REMINDER,,,true,APP_EVENT_TYPE,false,UNLABELED_CONTEXT,0.4
